Date,Open,High,Low,Close,Volume,Currency
2001-12-06,4.205,4.275,4.195,4.238,8208,USD
2001-12-07,4.23,4.29,4.22,4.268,3894,USD
2001-12-10,4.27,4.275,4.215,4.243,5485,USD
2001-12-11,4.24,4.295,4.23,4.275,6655,USD
2001-12-12,4.27,4.31,4.255,4.265,7661,USD
2001-12-13,4.265,4.295,4.255,4.28,13340,USD
2001-12-14,4.285,4.395,4.275,4.362,5325,USD
2001-12-17,4.36,4.385,4.325,4.365,9227,USD
2001-12-18,4.36,4.425,4.355,4.42,14396,USD
2001-12-19,4.415,4.455,4.3,4.308,10146,USD
2001-12-20,4.32,4.43,4.305,4.4,10146,USD
2001-12-21,4.4,4.495,4.395,4.472,8608,USD
2001-12-26,4.47,4.555,4.45,4.543,8791,USD
2001-12-27,4.535,4.56,4.46,4.468,6430,USD
2001-12-28,4.465,4.505,4.405,4.498,12777,USD
2001-12-31,4.485,4.635,4.46,4.588,9762,USD
2002-01-02,4.575,4.595,4.53,4.535,13014,USD
2002-01-03,4.535,4.65,4.52,4.608,18839,USD
2002-01-04,4.61,4.675,4.52,4.65,11080,USD
2002-01-07,4.645,4.685,4.575,4.667,9903,USD
2002-01-08,4.66,4.69,4.585,4.64,12368,USD
2002-01-09,4.64,4.735,4.63,4.71,13729,USD
2002-01-10,4.715,4.775,4.68,4.7,7817,USD
2002-01-11,4.69,4.73,4.665,4.698,11789,USD
2002-01-14,4.69,4.69,4.51,4.515,9936,USD
2002-01-15,4.515,4.58,4.46,4.555,9009,USD
2002-01-16,4.555,4.595,4.475,4.562,10546,USD
2002-01-17,4.56,4.56,4.44,4.445,14702,USD
2002-01-18,4.45,4.46,4.33,4.345,14272,USD
2002-01-22,4.35,4.365,4.26,4.288,10204,USD
2002-01-23,4.28,4.315,4.255,4.26,8772,USD
2002-01-24,4.265,4.305,4.245,4.273,7070,USD
2002-01-25,4.275,4.335,4.27,4.305,7630,USD
2002-01-28,4.31,4.315,4.24,4.25,11368,USD
2002-01-29,4.245,4.32,4.225,4.295,7705,USD
2002-01-30,4.305,4.31,4.25,4.293,11680,USD
2002-01-31,4.29,4.295,4.21,4.223,13421,USD
2002-02-01,4.23,4.335,4.23,4.313,7212,USD
2002-02-04,4.3,4.32,4.255,4.295,13718,USD
2002-02-05,4.3,4.41,4.295,4.397,13065,USD
2002-02-06,4.4,4.485,4.36,4.365,6482,USD
2002-02-07,4.37,4.39,4.34,4.345,12882,USD
2002-02-08,4.35,4.49,4.35,4.455,6661,USD
2002-02-11,4.45,4.455,4.36,4.415,9327,USD
2002-02-12,4.415,4.49,4.365,4.485,10446,USD
2002-02-13,4.485,4.52,4.42,4.505,15090,USD
2002-02-14,4.5,4.565,4.475,4.53,10330,USD
2002-02-15,4.535,4.595,4.515,4.538,7954,USD
2002-02-19,4.525,4.555,4.46,4.47,10533,USD
2002-02-20,4.465,4.51,4.37,4.4,6135,USD
2002-02-21,4.39,4.435,4.365,4.42,4478,USD
2002-02-22,4.42,4.435,4.39,4.398,10633,USD
2002-02-25,4.395,4.4,4.34,4.368,16371,USD
2002-02-26,4.35,4.44,4.35,4.423,8992,USD
2002-02-27,4.44,4.485,4.43,4.445,13154,USD
2002-02-28,4.44,4.52,4.415,4.517,13140,USD
2002-03-01,4.515,4.605,4.47,4.567,9099,USD
2002-03-04,4.56,4.64,4.55,4.602,10775,USD
2002-03-05,4.6,4.64,4.545,4.555,6920,USD
2002-03-06,4.56,4.56,4.495,4.53,7126,USD
2002-03-07,4.53,4.53,4.455,4.48,8171,USD
2002-03-08,4.48,4.57,4.455,4.505,4672,USD
2002-03-11,4.505,4.55,4.475,4.485,7026,USD
2002-03-12,4.485,4.545,4.475,4.498,3350,USD
2002-03-13,4.495,4.54,4.49,4.528,6506,USD
2002-03-14,4.535,4.555,4.485,4.5,6020,USD
2002-03-15,4.505,4.525,4.45,4.493,3221,USD
2002-03-18,4.495,4.53,4.49,4.503,7333,USD
2002-03-19,4.505,4.58,4.5,4.523,4816,USD
2002-03-20,4.53,4.545,4.49,4.533,3432,USD
2002-03-21,4.53,4.535,4.5,4.508,7562,USD
2002-03-22,4.51,4.575,4.5,4.54,6369,USD
2002-03-25,4.55,4.605,4.515,4.58,5032,USD
2002-03-26,4.545,4.605,4.535,4.585,15363,USD
2002-03-27,4.595,4.69,4.59,4.68,9634,USD
2002-03-28,4.68,4.705,4.64,4.65,6128,USD
2002-04-01,4.67,4.705,4.645,4.7,9197,USD
2002-04-02,4.69,4.75,4.67,4.747,11087,USD
2002-04-03,4.745,4.75,4.655,4.667,9223,USD
2002-04-04,4.665,4.67,4.6,4.625,9344,USD
2002-04-05,4.625,4.645,4.565,4.58,6218,USD
2002-04-08,4.58,4.605,4.55,4.57,8094,USD
2002-04-09,4.565,4.58,4.53,4.558,10974,USD
2002-04-10,4.555,4.645,4.535,4.628,11012,USD
2002-04-11,4.62,4.63,4.565,4.583,4273,USD
2002-04-12,4.585,4.605,4.56,4.593,20446,USD
2002-04-15,4.595,4.615,4.445,4.45,16709,USD
2002-04-16,4.475,4.48,4.39,4.405,8464,USD
2002-04-17,4.41,4.47,4.405,4.45,16385,USD
2002-04-18,4.46,4.555,4.43,4.498,4315,USD
2002-04-19,4.5,4.52,4.475,4.503,14690,USD
2002-04-22,4.49,4.575,4.49,4.543,9750,USD
2002-04-23,4.545,4.595,4.51,4.57,6572,USD
2002-04-24,4.575,4.605,4.56,4.562,10736,USD
2002-04-25,4.57,4.65,4.55,4.62,13379,USD
2002-04-26,4.645,4.695,4.61,4.676,10554,USD
2002-04-29,4.675,4.68,4.625,4.66,14713,USD
2002-04-30,4.65,4.665,4.525,4.555,6459,USD
2002-05-01,4.56,4.575,4.525,4.55,3730,USD
2002-05-02,4.55,4.57,4.52,4.563,6479,USD
2002-05-03,4.56,4.63,4.555,4.615,1848,USD
2002-05-06,4.61,4.62,4.585,4.612,8914,USD
2002-05-07,4.6,4.65,4.595,4.632,10208,USD
2002-05-08,4.63,4.655,4.56,4.585,5227,USD
2002-05-09,4.585,4.635,4.55,4.627,10157,USD
2002-05-10,4.63,4.685,4.615,4.67,11360,USD
2002-05-13,4.67,4.71,4.59,4.607,6157,USD
2002-05-14,4.61,4.63,4.58,4.607,6416,USD
2002-05-15,4.61,4.645,4.585,4.637,4807,USD
2002-05-16,4.635,4.655,4.62,4.65,7404,USD
2002-05-17,4.65,4.69,4.62,4.665,17628,USD
2002-05-20,4.67,4.79,4.635,4.78,26624,USD
2002-05-21,4.775,4.865,4.755,4.845,12213,USD
2002-05-22,4.835,4.86,4.78,4.84,14065,USD
2002-05-23,4.84,4.92,4.77,4.912,6052,USD
2002-05-24,4.91,4.915,4.86,4.872,8238,USD
2002-05-28,4.825,4.905,4.815,4.882,14202,USD
2002-05-29,4.88,4.98,4.86,4.945,8914,USD
2002-05-30,4.95,4.99,4.9,4.985,18883,USD
2002-05-31,4.99,5.075,4.96,5.042,8429,USD
2002-06-03,5.03,5.1,5.01,5.08,8414,USD
2002-06-04,5.085,5.15,5.085,5.125,24031,USD
2002-06-05,5.12,5.12,4.92,4.945,12043,USD
2002-06-06,4.945,5.015,4.915,4.995,10169,USD
2002-06-07,4.99,5.055,4.955,4.98,9209,USD
2002-06-10,4.975,4.975,4.89,4.912,22357,USD
2002-06-11,4.912,4.925,4.79,4.882,11577,USD
2002-06-12,4.89,4.955,4.87,4.915,14693,USD
2002-06-13,4.915,4.915,4.82,4.832,8581,USD
2002-06-14,4.835,4.895,4.83,4.85,5354,USD
2002-06-17,4.845,4.85,4.8,4.823,8694,USD
2002-06-18,4.823,4.865,4.815,4.845,11630,USD
2002-06-19,4.855,4.915,4.835,4.842,10912,USD
2002-06-20,4.855,4.88,4.845,4.87,10791,USD
2002-06-21,4.88,4.905,4.825,4.855,16028,USD
2002-06-24,4.86,4.92,4.86,4.867,23267,USD
2002-06-25,4.86,4.865,4.78,4.832,26309,USD
2002-06-26,4.835,4.9,4.83,4.852,11192,USD
2002-06-27,4.88,4.9,4.825,4.898,9347,USD
2002-06-28,4.89,4.905,4.85,4.855,7011,USD
2002-07-01,4.855,4.89,4.815,4.888,15889,USD
2002-07-02,4.888,5.005,4.86,4.95,0,USD
2002-07-03,4.95,4.96,4.92,4.955,6069,USD
2002-07-08,4.935,4.985,4.915,4.98,9742,USD
2002-07-09,4.985,5.07,4.97,5.058,9419,USD
2002-07-10,5.065,5.1,5.035,5.05,12742,USD
2002-07-11,5.09,5.09,5.07,5.07,7238,USD
2002-07-12,5.09,5.125,5.04,5.065,10097,USD
2002-07-15,5.065,5.155,5.065,5.118,13537,USD
2002-07-16,5.12,5.13,5.01,5.033,9998,USD
2002-07-17,5.03,5.045,4.96,5.005,2661,USD
2002-07-18,5.005,5.02,4.985,5.005,9806,USD
2002-07-19,5.01,5.12,5.01,5.078,7017,USD
2002-07-22,5.09,5.115,5.04,5.045,24294,USD
2002-07-23,5.04,5.045,4.87,4.883,18076,USD
2002-07-24,4.895,4.915,4.81,4.86,13573,USD
2002-07-25,4.865,4.89,4.82,4.855,26625,USD
2002-07-26,4.855,4.86,4.595,4.665,10625,USD
2002-07-29,4.67,4.695,4.62,4.64,8487,USD
2002-07-30,4.645,4.695,4.63,4.658,9926,USD
2002-07-31,4.598,4.69,4.57,4.598,10439,USD
2002-08-01,4.6,4.615,4.54,4.583,10381,USD
2002-08-02,4.61,4.635,4.575,4.593,5529,USD
2002-08-05,4.605,4.675,4.6,4.633,4880,USD
2002-08-06,4.635,4.655,4.6,4.613,8401,USD
2002-08-07,4.66,4.705,4.62,4.675,6603,USD
2002-08-08,4.685,4.695,4.625,4.638,5314,USD
2002-08-09,4.635,4.68,4.615,4.67,10540,USD
2002-08-12,4.68,4.735,4.58,4.593,4806,USD
2002-08-13,4.595,4.625,4.575,4.58,17475,USD
2002-08-14,4.58,4.67,4.45,4.458,12720,USD
2002-08-15,4.46,4.505,4.46,4.483,8735,USD
2002-08-16,4.495,4.58,4.47,4.493,15364,USD
2002-08-19,4.5,4.52,4.39,4.405,7594,USD
2002-08-20,4.405,4.465,4.405,4.437,5588,USD
2002-08-21,4.44,4.465,4.415,4.42,10263,USD
2002-08-22,4.42,4.49,4.38,4.465,9327,USD
2002-08-23,4.47,4.48,4.38,4.423,5520,USD
2002-08-26,4.42,4.455,4.42,4.438,9901,USD
2002-08-27,4.44,4.525,4.42,4.503,5374,USD
2002-08-28,4.515,4.54,4.485,4.498,4920,USD
2002-08-29,4.525,4.585,4.52,4.557,10096,USD
2002-08-30,4.565,4.59,4.455,4.468,6932,USD
2002-09-03,4.48,4.52,4.47,4.485,3776,USD
2002-09-04,4.495,4.505,4.455,4.495,8802,USD
2002-09-05,4.505,4.57,4.495,4.545,5312,USD
2002-09-06,4.555,4.58,4.53,4.54,6991,USD
2002-09-09,4.55,4.62,4.545,4.603,6786,USD
2002-09-10,4.603,4.605,4.525,4.578,2589,USD
2002-09-11,4.58,4.58,4.545,4.563,8960,USD
2002-09-12,4.57,4.635,4.565,4.608,6806,USD
2002-09-13,4.615,4.64,4.57,4.575,3829,USD
2002-09-16,4.57,4.59,4.53,4.57,6955,USD
2002-09-17,4.565,4.6,4.525,4.598,11113,USD
2002-09-18,4.6,4.665,4.585,4.64,10522,USD
2002-09-19,4.625,4.695,4.625,4.66,7060,USD
2002-09-20,4.67,4.69,4.625,4.65,5631,USD
2002-09-23,4.66,4.685,4.6,4.648,10553,USD
2002-09-24,4.635,4.72,4.62,4.67,10566,USD
2002-09-25,4.66,4.68,4.58,4.6,14428,USD
2002-09-26,4.6,4.61,4.5,4.525,6833,USD
2002-09-27,4.515,4.545,4.49,4.505,5879,USD
2002-09-30,4.515,4.585,4.515,4.548,8738,USD
2002-10-01,4.55,4.555,4.48,4.488,5655,USD
2002-10-02,4.485,4.515,4.475,4.485,4395,USD
2002-10-03,4.5,4.525,4.47,4.485,6611,USD
2002-10-04,4.485,4.495,4.445,4.49,5231,USD
2002-10-07,4.5,4.52,4.445,4.45,18823,USD
2002-10-08,4.45,4.465,4.365,4.373,11746,USD
2002-10-09,4.37,4.4,4.32,4.35,11636,USD
2002-10-10,4.345,4.385,4.28,4.285,8032,USD
2002-10-11,4.295,4.345,4.28,4.32,3644,USD
2002-10-14,4.335,4.35,4.305,4.31,6522,USD
2002-10-15,4.305,4.34,4.285,4.323,6635,USD
2002-10-16,4.315,4.39,4.31,4.37,6589,USD
2002-10-17,4.375,4.38,4.33,4.345,3060,USD
2002-10-18,4.34,4.375,4.335,4.36,8027,USD
2002-10-21,4.36,4.385,4.315,4.352,11406,USD
2002-10-22,4.35,4.44,4.345,4.412,5029,USD
2002-10-23,4.42,4.435,4.39,4.407,7230,USD
2002-10-24,4.405,4.41,4.335,4.362,4926,USD
2002-10-25,4.375,4.425,4.365,4.407,3720,USD
2002-10-28,4.41,4.435,4.4,4.412,18909,USD
2002-10-29,4.425,4.525,4.42,4.51,12549,USD
2002-10-30,4.5,4.54,4.455,4.485,9360,USD
2002-10-31,4.48,4.52,4.465,4.505,9108,USD
2002-11-01,4.5,4.575,4.485,4.49,5009,USD
2002-11-04,4.49,4.505,4.435,4.487,4741,USD
2002-11-05,4.485,4.515,4.485,4.495,2739,USD
2002-11-06,4.495,4.5,4.465,4.483,16581,USD
2002-11-07,4.485,4.57,4.485,4.55,13451,USD
2002-11-08,4.55,4.605,4.52,4.532,7874,USD
2002-11-11,4.535,4.585,4.52,4.572,7614,USD
2002-11-12,4.57,4.62,4.55,4.6,15128,USD
2002-11-13,4.6,4.63,4.525,4.56,5505,USD
2002-11-14,4.565,4.58,4.535,4.562,4842,USD
2002-11-15,4.57,4.59,4.535,4.575,6168,USD
2002-11-18,4.58,4.59,4.525,4.537,6841,USD
2002-11-19,4.54,4.57,4.54,4.547,13879,USD
2002-11-20,4.55,4.555,4.525,4.535,22211,USD
2002-11-21,4.535,4.55,4.43,4.468,12621,USD
2002-11-22,4.465,4.55,4.46,4.543,21430,USD
2002-11-25,4.535,4.535,4.455,4.473,13830,USD
2002-11-26,4.475,4.49,4.425,4.433,0,USD
2002-11-27,4.435,4.445,4.405,4.414,1361,USD
2002-12-02,4.455,4.46,4.415,4.442,14757,USD
2002-12-03,4.44,4.56,4.44,4.552,10766,USD
2002-12-04,4.55,4.605,4.54,4.577,16514,USD
2002-12-05,4.57,4.67,4.565,4.64,11495,USD
2002-12-06,4.64,4.69,4.6,4.65,10144,USD
2002-12-09,4.64,4.655,4.555,4.615,8236,USD
2002-12-10,4.61,4.64,4.59,4.623,5735,USD
2002-12-11,4.62,4.665,4.61,4.645,19335,USD
2002-12-12,4.65,4.77,4.625,4.752,13976,USD
2002-12-13,4.75,4.805,4.665,4.712,7926,USD
2002-12-16,4.71,4.74,4.655,4.707,18576,USD
2002-12-17,4.71,4.765,4.61,4.645,7551,USD
2002-12-18,4.645,4.68,4.615,4.67,12035,USD
2002-12-19,4.68,4.79,4.66,4.725,9215,USD
2002-12-20,4.72,4.73,4.605,4.632,4812,USD
2002-12-23,4.63,4.68,4.615,4.655,2774,USD
2002-12-24,4.665,4.68,4.63,4.662,5029,USD
2002-12-26,4.66,4.715,4.645,4.705,8886,USD
2002-12-27,4.705,4.735,4.68,4.723,10759,USD
2002-12-30,4.73,4.755,4.665,4.673,14825,USD
2002-12-31,4.68,4.82,4.65,4.812,17461,USD
2003-01-02,4.79,4.835,4.75,4.823,21814,USD
2003-01-03,4.823,4.92,4.78,4.903,11949,USD
2003-01-06,4.9,4.945,4.89,4.91,15721,USD
2003-01-07,4.925,4.925,4.785,4.815,16074,USD
2003-01-08,4.815,4.885,4.77,4.867,10743,USD
2003-01-09,4.87,4.89,4.815,4.855,5,USD
2003-01-10,4.855,4.885,4.82,4.873,6347,USD
2003-01-13,4.87,4.87,4.795,4.84,14779,USD
2003-01-14,4.835,4.845,4.735,4.765,8843,USD
2003-01-15,4.76,4.805,4.72,4.78,8134,USD
2003-01-16,4.775,4.85,4.765,4.835,5340,USD
2003-01-17,4.835,4.845,4.785,4.81,7885,USD
2003-01-21,4.805,4.83,4.76,4.82,10246,USD
2003-01-22,4.82,4.87,4.82,4.848,20436,USD
2003-01-23,4.845,4.905,4.78,4.785,19895,USD
2003-01-24,4.785,4.95,4.76,4.885,15365,USD
2003-01-27,4.885,4.93,4.78,4.835,7423,USD
2003-01-28,4.835,4.88,4.805,4.875,10087,USD
2003-01-29,4.875,4.895,4.8,4.805,16127,USD
2003-01-30,4.8,4.92,4.78,4.87,9221,USD
2003-01-31,4.875,4.91,4.835,4.86,8143,USD
2003-02-03,4.86,4.88,4.81,4.835,13290,USD
2003-02-04,4.84,4.93,4.835,4.918,23723,USD
2003-02-05,4.915,4.98,4.735,4.768,25094,USD
2003-02-06,4.785,4.815,4.66,4.68,15219,USD
2003-02-07,4.68,4.735,4.63,4.65,14386,USD
2003-02-10,4.66,4.685,4.585,4.6,18046,USD
2003-02-11,4.6,4.615,4.535,4.57,15113,USD
2003-02-12,4.58,4.595,4.495,4.507,17603,USD
2003-02-13,4.515,4.565,4.485,4.533,9453,USD
2003-02-14,4.54,4.565,4.5,4.535,9185,USD
2003-02-18,4.51,4.595,4.5,4.555,12223,USD
2003-02-19,4.555,4.63,4.545,4.625,13498,USD
2003-02-20,4.625,4.68,4.605,4.662,10471,USD
2003-02-21,4.66,4.675,4.61,4.665,15051,USD
2003-02-24,4.665,4.725,4.65,4.715,22436,USD
2003-02-25,4.72,4.735,4.61,4.642,14022,USD
2003-02-26,4.635,4.665,4.61,4.655,10511,USD
2003-02-27,4.67,4.685,4.57,4.575,17157,USD
2003-02-28,4.575,4.66,4.55,4.6,13924,USD
2003-03-03,4.6,4.68,4.585,4.672,8956,USD
2003-03-04,4.68,4.705,4.655,4.672,7785,USD
2003-03-05,4.665,4.7,4.605,4.637,9540,USD
2003-03-06,4.645,4.71,4.635,4.673,9738,USD
2003-03-07,4.675,4.695,4.605,4.688,11291,USD
2003-03-10,4.69,4.71,4.675,4.68,4634,USD
2003-03-11,4.68,4.695,4.64,4.69,5558,USD
2003-03-12,4.685,4.695,4.63,4.635,6866,USD
2003-03-13,4.635,4.635,4.5,4.54,15285,USD
2003-03-14,4.54,4.555,4.515,4.538,5383,USD
2003-03-17,4.545,4.61,4.445,4.45,15207,USD
2003-03-18,4.46,4.495,4.45,4.463,10143,USD
2003-03-19,4.48,4.495,4.415,4.42,12401,USD
2003-03-20,4.42,4.455,4.395,4.415,9530,USD
2003-03-21,4.415,4.43,4.34,4.353,13080,USD
2003-03-24,4.36,4.395,4.355,4.368,6791,USD
2003-03-25,4.37,4.43,4.35,4.393,13469,USD
2003-03-26,4.4,4.415,4.38,4.398,5633,USD
2003-03-27,4.4,4.415,4.365,4.393,10935,USD
2003-03-28,4.39,4.46,4.36,4.433,9671,USD
2003-03-31,4.445,4.475,4.43,4.465,5020,USD
2003-04-01,4.465,4.47,4.415,4.437,6104,USD
2003-04-02,4.44,4.445,4.35,4.402,8398,USD
2003-04-03,4.4,4.435,4.365,4.413,7194,USD
2003-04-04,4.415,4.43,4.39,4.415,3272,USD
2003-04-07,4.405,4.435,4.38,4.423,4466,USD
2003-04-08,4.425,4.53,4.41,4.478,13677,USD
2003-04-09,4.48,4.5,4.435,4.483,7762,USD
2003-04-10,4.48,4.495,4.455,4.49,5639,USD
2003-04-11,4.48,4.5,4.45,4.493,4887,USD
2003-04-14,4.485,4.545,4.475,4.538,9764,USD
2003-04-15,4.535,4.545,4.51,4.523,5560,USD
2003-04-16,4.52,4.53,4.45,4.485,11239,USD
2003-04-17,4.475,4.495,4.46,4.47,4055,USD
2003-04-21,4.475,4.55,4.465,4.535,9491,USD
2003-04-22,4.53,4.605,4.53,4.597,15125,USD
2003-04-23,4.59,4.665,4.57,4.625,26918,USD
2003-04-24,4.62,4.66,4.6,4.645,14800,USD
2003-04-25,4.635,4.655,4.62,4.632,18402,USD
2003-04-28,4.625,4.645,4.535,4.58,18661,USD
2003-04-29,4.59,4.6,4.56,4.565,13733,USD
2003-04-30,4.57,4.67,4.565,4.652,9587,USD
2003-05-01,4.66,4.78,4.65,4.775,22034,USD
2003-05-02,4.77,4.825,4.74,4.797,18091,USD
2003-05-05,4.795,4.825,4.77,4.815,7538,USD
2003-05-06,4.825,4.835,4.77,4.8,11031,USD
2003-05-07,4.8,4.815,4.715,4.742,9995,USD
2003-05-08,4.742,4.815,4.73,4.802,8983,USD
2003-05-09,4.805,4.815,4.77,4.8,5006,USD
2003-05-12,4.795,4.91,4.77,4.872,14932,USD
2003-05-13,4.865,4.875,4.82,4.825,5847,USD
2003-05-14,4.83,4.89,4.82,4.872,10223,USD
2003-05-15,4.875,4.89,4.76,4.78,13050,USD
2003-05-16,4.78,4.845,4.77,4.79,6934,USD
2003-05-19,4.795,4.87,4.795,4.82,7638,USD
2003-05-20,4.83,4.865,4.755,4.772,11496,USD
2003-05-21,4.775,4.8,4.7,4.725,10893,USD
2003-05-22,4.725,4.76,4.65,4.662,12350,USD
2003-05-23,4.66,4.69,4.625,4.647,7065,USD
2003-05-27,4.66,4.71,4.62,4.625,10103,USD
2003-05-28,4.625,4.645,4.58,4.64,9847,USD
2003-05-29,4.61,4.64,4.54,4.575,14545,USD
2003-05-30,4.58,4.59,4.51,4.533,12466,USD
2003-06-02,4.54,4.565,4.495,4.508,10540,USD
2003-06-03,4.515,4.53,4.5,4.51,9045,USD
2003-06-04,4.52,4.545,4.48,4.5,8210,USD
2003-06-05,4.495,4.51,4.475,4.5,11442,USD
2003-06-06,4.51,4.59,4.505,4.545,14068,USD
2003-06-09,4.54,4.56,4.485,4.518,6834,USD
2003-06-10,4.52,4.53,4.455,4.47,10997,USD
2003-06-11,4.47,4.52,4.43,4.5,16546,USD
2003-06-12,4.515,4.515,4.475,4.505,13273,USD
2003-06-13,4.505,4.585,4.5,4.575,15930,USD
2003-06-16,4.57,4.62,4.57,4.612,8838,USD
2003-06-17,4.62,4.64,4.595,4.61,9441,USD
2003-06-18,4.61,4.62,4.53,4.558,13298,USD
2003-06-19,4.555,4.59,4.51,4.57,13298,USD
2003-06-20,4.57,4.581,4.52,4.528,5312,USD
2003-06-23,4.53,4.565,4.505,4.558,10757,USD
2003-06-24,4.56,4.565,4.49,4.515,17184,USD
2003-06-25,4.51,4.58,4.495,4.565,17711,USD
2003-06-26,4.555,4.555,4.5,4.523,15808,USD
2003-06-27,4.535,4.56,4.51,4.518,11249,USD
2003-06-30,4.52,4.57,4.51,4.568,5846,USD
2003-07-01,4.565,4.61,4.555,4.585,7140,USD
2003-07-02,4.58,4.68,4.575,4.645,15937,USD
2003-07-03,4.65,4.705,4.63,4.693,9561,USD
2003-07-07,4.69,4.75,4.67,4.738,12164,USD
2003-07-08,4.73,4.775,4.695,4.745,15552,USD
2003-07-09,4.745,4.835,4.735,4.825,14705,USD
2003-07-10,4.82,4.895,4.795,4.815,22154,USD
2003-07-11,4.815,4.845,4.765,4.805,9364,USD
2003-07-14,4.805,4.825,4.77,4.797,6768,USD
2003-07-15,4.8,4.8,4.65,4.658,17552,USD
2003-07-16,4.66,4.705,4.645,4.663,7355,USD
2003-07-17,4.66,4.705,4.655,4.678,5655,USD
2003-07-18,4.675,4.74,4.63,4.73,8949,USD
2003-07-21,4.72,4.79,4.715,4.75,9495,USD
2003-07-22,4.745,4.805,4.745,4.79,7896,USD
2003-07-23,4.79,5.1,4.79,5.07,40270,USD
2003-07-24,5.055,5.17,5.01,5.11,38609,USD
2003-07-25,5.11,5.11,5.015,5.075,16690,USD
2003-07-28,5.075,5.23,5.045,5.195,20419,USD
2003-07-29,5.17,5.18,5.035,5.165,16984,USD
2003-07-30,5.155,5.16,5.035,5.06,15835,USD
2003-07-31,5.07,5.23,5.045,5.12,26648,USD
2003-08-01,5.125,5.175,5.06,5.097,12987,USD
2003-08-04,5.085,5.11,4.955,5.02,14490,USD
2003-08-05,5.03,5.045,4.91,4.94,14786,USD
2003-08-06,4.94,4.985,4.91,4.97,6879,USD
2003-08-07,4.97,5.09,4.91,5.038,15769,USD
2003-08-08,5.045,5.07,4.96,4.992,12845,USD
2003-08-11,4.99,5.015,4.925,5.0,10855,USD
2003-08-12,5.01,5.02,4.82,4.862,28083,USD
2003-08-13,4.86,5.04,4.85,5.03,17747,USD
2003-08-14,5.025,5.075,4.995,5.035,17747,USD
2003-08-15,5.025,5.045,4.88,4.927,9094,USD
2003-08-18,4.935,4.95,4.885,4.927,8157,USD
2003-08-19,4.93,5.025,4.92,4.995,12134,USD
2003-08-20,5.005,5.03,4.96,5.022,14397,USD
2003-08-21,5.01,5.045,4.92,4.945,10980,USD
2003-08-22,4.935,5.02,4.925,4.997,12176,USD
2003-08-25,4.99,5.015,4.975,4.992,18270,USD
2003-08-26,4.99,5.005,4.94,5.002,20481,USD
2003-08-27,5.005,5.16,4.99,5.131,21438,USD
2003-08-28,5.15,5.165,5.09,5.15,13653,USD
2003-08-29,5.15,5.195,5.12,5.132,10461,USD
2003-09-02,5.135,5.19,4.97,5.01,22873,USD
2003-09-03,5.01,5.09,4.99,5.08,10253,USD
2003-09-04,5.08,5.09,5.02,5.035,4265,USD
2003-09-05,5.02,5.185,5.02,5.15,16028,USD
2003-09-08,5.15,5.155,5.085,5.107,5954,USD
2003-09-09,5.1,5.305,5.1,5.265,22628,USD
2003-09-10,5.265,5.29,5.215,5.265,10828,USD
2003-09-11,5.27,5.37,5.25,5.345,15869,USD
2003-09-12,5.345,5.38,5.18,5.217,21590,USD
2003-09-15,5.215,5.235,5.105,5.21,12977,USD
2003-09-16,5.205,5.24,5.175,5.23,10111,USD
2003-09-17,5.23,5.305,5.2,5.292,11562,USD
2003-09-18,5.292,5.375,5.195,5.265,20594,USD
2003-09-19,5.27,5.335,5.235,5.292,9848,USD
2003-09-22,5.285,5.37,5.245,5.275,9869,USD
2003-09-23,5.28,5.305,5.18,5.245,13626,USD
2003-09-24,5.245,5.34,5.225,5.31,11954,USD
2003-09-25,5.335,5.395,5.21,5.222,24790,USD
2003-09-26,5.225,5.245,5.135,5.145,20274,USD
2003-09-29,5.155,5.22,5.07,5.075,19345,USD
2003-09-30,5.09,5.19,5.08,5.142,15099,USD
2003-10-01,5.155,5.165,5.075,5.105,15921,USD
2003-10-02,5.11,5.14,5.075,5.1,7600,USD
2003-10-03,5.105,5.14,4.82,4.835,47185,USD
2003-10-06,4.855,4.905,4.745,4.815,31544,USD
2003-10-07,4.815,4.89,4.805,4.88,11675,USD
2003-10-08,4.88,4.92,4.855,4.87,7719,USD
2003-10-09,4.875,4.91,4.77,4.842,17522,USD
2003-10-10,4.845,4.925,4.84,4.91,11081,USD
2003-10-13,4.915,4.985,4.865,4.98,12961,USD
2003-10-14,4.97,4.975,4.885,4.932,11176,USD
2003-10-15,4.93,4.965,4.86,4.947,10979,USD
2003-10-16,4.95,4.975,4.89,4.922,5244,USD
2003-10-17,4.93,4.98,4.89,4.94,8478,USD
2003-10-20,4.94,5.03,4.93,5.005,11587,USD
2003-10-21,5.005,5.09,4.99,5.068,16666,USD
2003-10-22,5.068,5.155,5.055,5.135,16849,USD
2003-10-23,5.135,5.19,5.105,5.172,15193,USD
2003-10-24,5.165,5.22,5.15,5.165,15088,USD
2003-10-27,5.17,5.21,5.11,5.192,7501,USD
2003-10-28,5.19,5.19,5.09,5.097,9771,USD
2003-10-29,5.1,5.19,5.07,5.142,15635,USD
2003-10-30,5.145,5.21,5.115,5.135,11386,USD
2003-10-31,5.14,5.205,5.015,5.065,23804,USD
2003-11-03,5.065,5.09,4.92,4.927,19349,USD
2003-11-04,4.93,5.06,4.93,5.03,12142,USD
2003-11-05,5.045,5.07,4.975,4.985,10084,USD
2003-11-06,5.0,5.01,4.95,4.957,8966,USD
2003-11-07,4.955,5.06,4.935,5.058,15179,USD
